Subtitle Block,label,score
-You'll put me out of business.-Ned.,neutral,0.8580240607261658
"With this pool of slave labor,you can underbid any contractor in town.",neutral,0.8596391081809998
We're providinga valuable community service.,admiration,0.45995011925697327
"That's fine for the papers,but I've got a family to feed. Sam.",neutral,0.717685341835022
"We go back a long way, Sam.",neutral,0.9438994526863098
I need this new highway contract.I don't get it and I go under. That's a fact.,desire,0.33852988481521606
You have some of this fine pie...,admiration,0.8412230610847473
...my missus made especially for you.You think about that.,neutral,0.9165423512458801
"Ned, I wouldn't worry too muchabout this contract.",approval,0.3678760528564453
It seems to me I already got my boyscommitted elsewhere.,neutral,0.7743438482284546
You be sure and thank Maisiefor this fine pie.,gratitude,0.9877223968505859
And behind every shady deal...,neutral,0.9361824989318848
...behind every dollar earned...,neutral,0.9662641882896423
"...there was Andy, keeping the books.",neutral,0.9677472114562988
Two deposits.,neutral,0.9681029319763184
"Maine National and New England First.Night drops as always, sir.",neutral,0.6085808277130127
Get my stuff to the laundry. Two suitsfor dry-clean and a bag of whatnot.,neutral,0.9427129626274109
"If they over-starch my shirts again,they'll hear from me.",neutral,0.9578532576560974
"-Yes, sir.-How do I look?",neutral,0.6304927468299866
-Very nice.-Big charity to-do up Portland way.,admiration,0.8569751977920532
-Governor will be there.-Hmm.,neutral,0.9662326574325562
You want the rest of this?,curiosity,0.6512513160705566
Woman can't bake worth shit.,annoyance,0.46772751212120056
"Thank you, sir.",gratitude,0.9902348518371582
"He's got his fingersin a lot of pies, from what I hear.",neutral,0.9413712024688721
He's got scams you haven't evendreamed of. Kickbacks on his kickbacks.,neutral,0.9161149263381958
A river of dirty moneyrunning through here.,annoyance,0.28527045249938965
"Sooner or later, he'll have toexplain where it came from.",neutral,0.8404762148857117
That's where I come in.,neutral,0.8074913024902344
I channel it. Filter it. Funnel it.,neutral,0.8326460719108582
"Stocks, securities,tax-free municipals.",neutral,0.9663022756576538
"I send it out into the real world,and when it comes back...",neutral,0.9607975482940674
"-Clean as a virgin's honeypot, huh?-Cleaner.",neutral,0.7006843090057373
"By the time Norton retires,I'll have made him a millionaire.",neutral,0.6196504235267639
"If they ever catch on, he'll wind upin here wearing a number himself.",neutral,0.9460738897323608
I thought you hadmore faith in me than that.,optimism,0.40388745069503784
"I know you're good,but all that paper leaves a trail.",admiration,0.765873372554779
Now anybody gets curious--,curiosity,0.7537805438041687
"FBI, IRS, whatever--",neutral,0.9661048054695129
--it'll lead to somebody.,neutral,0.9679372906684875
"Sure it is, but not to me,and certainly not to the warden.",neutral,0.6267315149307251
"All right, who?",neutral,0.4332219362258911
Randall Stevens.,neutral,0.9698922634124756
Who?,neutral,0.534039318561554
"The ""silent"" silent partner.",neutral,0.9606999158859253
"He's the guilty one,the man with the bank accounts.",neutral,0.18266119062900543
It's where the filteringprocess starts.,neutral,0.8288968205451965
"They trace anything,it'll just lead to him.",neutral,0.9535307884216309
But who is he?,curiosity,0.5369811058044434
"He's a phantom, an apparition.Second cousin to Harvey the Rabbit.",neutral,0.9487322568893433
I conjured him...,neutral,0.9674462080001831
...out of thin air.,neutral,0.9665891528129578
"He doesn't exist, except on paper.",neutral,0.846182107925415
"Andy, you can't just make a person up.",neutral,0.5587601661682129
"Sure you can,if you know how the system works.",approval,0.7135323882102966
It's amazing what youcan accomplish by mail.,admiration,0.8725745677947998
Mr. Stevens has a birth certificate...,neutral,0.9513163566589355
"...driver's license, Social Security number.",neutral,0.9708471894264221
You're shitting me.,anger,0.3060908913612366
"If they trace any accounts,they'll wind up chasing...",neutral,0.962932288646698
...a figment of my imagination.,neutral,0.9659488797187805
"Well, I'll be damned!",anger,0.4066491425037384
Did I say you were good?,curiosity,0.6034930944442749
"Shit, you are Rembrandt.",annoyance,0.38252317905426025
The funny thing is...,amusement,0.9063481092453003
"...on the outside, I was an honest man,straight as an arrow.",neutral,0.5017064809799194
I had to come to prison to be a crook.,neutral,0.5398932099342346
Ever bother you?,curiosity,0.5172486305236816
I don't run the scams.I just process the profits.,neutral,0.5228562951087952
"A fine line, maybe...",confusion,0.6617699861526489
...but I also built that library...,neutral,0.8330190181732178
...and used it to help guysget their high school diploma.,neutral,0.9485126733779907
Why do you thinkhe lets me do all that?,neutral,0.48634132742881775
Keep you happy and doing the laundry.,caring,0.6847310662269592
Money instead of sheets.,neutral,0.9640825986862183
"Well, I work cheap.That's the tradeoff.",neutral,0.6859215497970581
Tommy Williams cameto Shawshank in 1965...,neutral,0.9539467692375183
...on a two-year stretch for B and E.,neutral,0.9663533568382263
That's breaking and entering to you.,neutral,0.9475159645080566
Cops caught him sneaking TV setsout the back door of a JC Penney.,neutral,0.9448310732841492
Young punk.,neutral,0.9581723213195801
Mr. Rock 'n' Roll...,neutral,0.9621342420578003
...cocky as hell.,anger,0.40683531761169434
"Come on, old boys.Moving like molasses!",neutral,0.9456910490989685
Making me look bad.,sadness,0.4482256770133972
We liked him immediately.,love,0.8101772665977478
I'm backing out the doorand I got the TV like this.,neutral,0.9352555274963379
A big old thing. I couldn't see shit.Then I hear this voice.,annoyance,0.3875988721847534
"""Freeze, kid, hands in the air.""",neutral,0.9633134603500366
"I was standing there, holding ontothat TV. Finally the voice says:",neutral,0.9570212364196777
"""You hear what I said, boy?""I say, ""Yes, sir. I sure did.",approval,0.6447371244430542
"But if I drop this, you get meon destruction of property too.""",neutral,0.9057601690292358
"Hey, you done some stretchin Cashman, right?",curiosity,0.5224893093109131
"Yeah, that was an easy piece of time,let me tell you.",approval,0.6852126121520996
Weekend furloughs. Work programs.,neutral,0.9517616033554077
Not like here.,disapproval,0.6859638690948486
Sounds like you done time all over.,neutral,0.8740132451057434
"Yeah, I've been in and out since I was 13.",neutral,0.46856558322906494
"You name it, chances are I've been there.",neutral,0.5553374290466309
Perhaps you should try a new profession.,neutral,0.5343059301376343
What I mean is...,neutral,0.9004111289978027
...you're not a very good thief.You should try something else.,disapproval,0.5931365489959717
"Yeah, what the hellyou know about it, Capone?",anger,0.4254988729953766
What are you in for?,curiosity,0.6073423624038696
Me?,neutral,0.7352091073989868
A lawyer fucked me.,anger,0.36100316047668457
Everybody's innocent in here.Don't you know that?,curiosity,0.3290286958217621
"As it turned out, Tommy had himselfa young wife and a new baby girl.",neutral,0.5169788599014282
Maybe he thought of themon the streets...,neutral,0.9528281092643738
...or his child growing upnot knowing her daddy.,neutral,0.9598349332809448
Whatever it was...,neutral,0.9232961535453796
...something lit a fireunder that boy's ass.,neutral,0.8205094337463379
Thought I might try formy high school equivalency.,neutral,0.7917315363883972
Hear you helpeda couple of fellas with that.,neutral,0.9184542298316956
"I don't waste time with losers, Tommy.",neutral,0.40894731879234314
I ain't no goddamn loser.,anger,0.5443309545516968
-You mean that?-Yeah.,neutral,0.5955471992492676
You really mean that?,confusion,0.46771976351737976
"Yes, sir, I do.",approval,0.7617800235748291
Good. Because if we do this...,admiration,0.552779495716095
"...we do it all the way,a hundred percent, nothing half-assed.",neutral,0.6690832376480103
"Thing is, see...",neutral,0.9617307782173157
...I don't read so good.,disappointment,0.43678027391433716
"""Well.""",neutral,0.9428986310958862
You don't read...,neutral,0.6582850217819214
...so well.,neutral,0.7961433529853821
We'll get to that.,neutral,0.7739168405532837
So Andy took Tommyunder his wing.,neutral,0.9665645956993103
Started walking him through his ABC's.,neutral,0.9608200788497925
Tommy took to it pretty well too.,admiration,0.5302873253822327
Boy found brains he never knew he had.,surprise,0.5623267889022827
"Before long, Andy started himon his course requirements.",neutral,0.8690332174301147
He really liked the kid.,neutral,0.4897155463695526
Gave him a thrill to help a youngstercrawl off the shit heap.,neutral,0.5777350068092346
But that wasn't the only reason.,neutral,0.65998774766922
Prison time is slow time.,neutral,0.9443684816360474
So you do what you can to keep going.,caring,0.3635382652282715
Some fellas collect stamps.,neutral,0.9627222418785095
Others build matchstick houses.,neutral,0.9661604762077332
Andy built a library.,neutral,0.9476715922355652
Now he needed a new project.,neutral,0.9451351761817932
Tommy was it.,neutral,0.9610223174095154
It was the same reason he spent yearsshaping and polishing those rocks.,neutral,0.7343976497650146
The same reason he hunghis fantasy girlies on the wall.,neutral,0.946040153503418
In prison...,neutral,0.9672254323959351
...a man will do most anythingto keep his mind occupied.,neutral,0.9593930840492249
"By 1966, right about the time Tommywas getting ready to take his exams...",neutral,0.9460286498069763
...it was lovely Raquel.,admiration,0.743860125541687
Time.,neutral,0.9450381994247437
Well?,neutral,0.6979068517684937
"Well, it's for shit.",annoyance,0.6453824639320374
I wasted a whole yearof my time with this bullshit.,annoyance,0.6359996795654297
It's probably not that bad.,approval,0.5677707195281982
"Yeah, I didn't get a thing right.It might as well have been in Chinese.",realization,0.5383192300796509
Let's see how the score comes out.,neutral,0.6752005219459534
"Yeah, well, I'll tell youhow the goddamn score comes out.",annoyance,0.3441532254219055
"Two points, right there!",neutral,0.6818819642066956
There's your goddamn score!,neutral,0.25947752594947815
"Goddamn cats crawling up trees,",annoyance,0.38007423281669617
Fuck this place!,anger,0.8011468648910522
Fuck it!,anger,0.788133978843689
I feel bad.,sadness,0.8533974289894104
I let him down.,neutral,0.9634249806404114
"That's crap, kid.",annoyance,0.5964609384536743
He's proud of you.,admiration,0.4129601716995239
"We're old friends,I know him as good as anybody.",admiration,0.7871389389038086
"Smart fellow, ain't he?",admiration,0.7418400049209595
Smart as they come.He was a banker on the outside.,admiration,0.6150647401809692
What's he in here for anyway?,curiosity,0.5615449547767639
Murder.,neutral,0.8190231323242188
"-The hell, you say.-Hmm.",anger,0.5590628981590271
You wouldn't think itto look at the guy.,neutral,0.9176355004310608
Caught his wife in bedwith some golf pro. Greased them both.,neutral,0.5871641039848328
What?,neutral,0.5953511595726013
About four years ago...,neutral,0.9268816709518433
...I was in Thomastonon a two-to-three stretch.,neutral,0.9565585255622864
I stole a car.,neutral,0.7462621927261353
It was a dumb-fuck thing to do.,annoyance,0.5277220010757446
About six months left to go...,neutral,0.9176362752914429
...I get a new cellmate in.,neutral,0.8856590390205383
Elmo Blatch.,neutral,0.9683272242546082
"Big, twitchy fucker.",anger,0.6273001432418823
Kind of roomie you pray you don't get.You know what I'm saying?,neutral,0.6906930804252625
"Six-to-twelve, armed burglary.",neutral,0.9499182105064392
Said he pulled hundreds of jobs.,neutral,0.9597904682159424
"Hard to believe, high-strung as he was.You cut a loud fart, he jumped three feet.",surprise,0.5072391629219055
Talked all the time too.That's the other thing. He never shut up.,neutral,0.8343216776847839
Places he'd been in...,neutral,0.965842068195343
"...jobs he'd pulled, women he fucked.",neutral,0.8091994524002075
Even people he killed.,neutral,0.8894073963165283
"People who ""gave him shit.""",neutral,0.7150338888168335
That's how he put it.,neutral,0.9528575539588928
"So one night, like a joke...",amusement,0.7035444974899292
"...I say to him,""Yeah, Elmo, who did you kill?""",neutral,0.8710877299308777
So he says:,neutral,0.9626346230506897
"I got me this job one time,busing tables at a country club...",neutral,0.7740811109542847
...so I could case all these bigrich pricks that come in.,neutral,0.9626915454864502
So I pick out this guy...,neutral,0.9567676782608032
...go in one night...,neutral,0.9687957763671875
...and do his place.,neutral,0.9665493369102478
He wakes up...,neutral,0.9689542651176453
...and gives me shit.,annoyance,0.49204951524734497
So I killed him.,anger,0.45621457695961
Him and this tasty bitch he was with.,neutral,0.965989351272583
And that's the best part.,admiration,0.8304400444030762
"She's fucking this prick, see...",anger,0.7721964716911316
"...this golf pro,but she's married to some other guy.",neutral,0.9533007144927979
Some hotshot banker.,neutral,0.9524157047271729
And he's the one they pinned it on.,neutral,0.9402844905853271
I have to say that'sthe most amazing story I ever heard.,admiration,0.9556609392166138
What amazes me mostis you'd be taken in by it.,surprise,0.5443307757377625
Sir?,neutral,0.7849130034446716
"Well, it's obvious this fellow Williamsis impressed with you.",admiration,0.8625796437263489
He hears your tale of woeand naturally wants to cheer you up.,neutral,0.5936282873153687
"He's young, not terribly bright.",neutral,0.3506614863872528
It's not surprising he wouldn'tknow what a state he put you in.,neutral,0.8290965557098389
"Sir, he's telling the truth.",neutral,0.5254021286964417
"Well, let's say for the momentthis Blatch does exist.",neutral,0.9181575775146484
"You think he'd just fall to his kneesand cry, ""Yes, I did it. I confess.",neutral,0.5783129930496216
"Oh, and by the way,add a life term to my sentence.""",neutral,0.8079703450202942
"With Tommy's testimony,I can get a new trial.",optimism,0.4972875714302063
That's assuming Blatch is even still there.,neutral,0.9583286643028259
"Chances are, he'd be released by now.",neutral,0.8256743550300598
"They'd have his last known address,names of relatives. It's a chance, isn't it?",neutral,0.5243653655052185
How can you be so obtuse?,curiosity,0.3525265157222748
What?,neutral,0.5953511595726013
What did you call me?,curiosity,0.5157198905944824
Obtuse. Is it deliberate?,confusion,0.626412034034729
You're forgetting yourself.,neutral,0.9179385304450989
The country clubwill have his old timecards.,neutral,0.9644310474395752
"Records, W-2s with his name on them.",neutral,0.9509719014167786
"If you want to indulge this fantasy,it's your business.",approval,0.6906547546386719
Don't make it mine.This meeting is over.,neutral,0.5138411521911621
"Sir, if I got out, I'd never mentionwhat happens here.",neutral,0.9072756171226501
I'd be as indictable as youfor laundering that money.,neutral,0.8281497359275818
"Don't ever mention money to me again,you sorry son of a bitch!",anger,0.651426374912262
Not in this office...,neutral,0.7341392636299133
"...not anywhere. Get in here, now!",neutral,0.8936557769775391
"I just wanted to put you at ease,that's all.",desire,0.7756078839302063
"-Solitary. A month.-Yes, sir.",neutral,0.8125941753387451
-What's the matter with you?-Get him out of here.,neutral,0.4620366096496582
This is my chance to get out!It's my life! Don't you understand?!,curiosity,0.20867764949798584
Get him out!,neutral,0.5889411568641663
A month in the hole.,neutral,0.945614218711853
That's the longest stretchI ever heard of.,surprise,0.24833713471889496
It's all my fault.,remorse,0.3173222839832306
"Oh, bullshit.",annoyance,0.5234702229499817
You didn't pull the triggeror convict him.,neutral,0.8110637664794922
Are you saying Andy is innocent?,curiosity,0.40127241611480713
"I mean, for real innocent?",neutral,0.5159228444099426
It looks that way.,neutral,0.864260733127594
Sweet Jesus.,admiration,0.6633082032203674
How long has he been here now?,curiosity,0.5845523476600647
"-Williams, Thomas.-Yeah, over here.",neutral,0.9649771451950073
What you got?,neutral,0.68162602186203
Board of Education.,neutral,0.9648581743240356
That son of a bitch mailed it.,anger,0.7756672501564026
You going to open it or stand therewith your thumb up your butt?,neutral,0.6758794784545898
Thumb up my butt sounds better.,approval,0.477500855922699
"Hey, Skeet, come on.Give me that, you shithead.",annoyance,0.4561316668987274
"Floyd, come on.",neutral,0.963379979133606
"Hey, Red.",neutral,0.901099443435669
"Will you throw that away, please?",neutral,0.6295338273048401
"Well, shit.",annoyance,0.5126436352729797
The kid passed. C-plus average.,neutral,0.8600013256072998
Thought you'd like to know.,neutral,0.9443173408508301
Warden wants to talk.,neutral,0.9639565348625183
Out here?,neutral,0.820699155330658
That's what the man said.,neutral,0.95071941614151
-Warden?-Tommy?,neutral,0.8162777423858643
"Tommy, I'm asking you to keepthis conversation just between us.",neutral,0.9413354992866516
I feel awkward enough as it is.,embarrassment,0.7702578902244568
We got a situation here.,neutral,0.8741000294685364
I think you can appreciate that.,admiration,0.8554819822311401
"Yes, sir.",approval,0.5350232124328613
I sure can.,approval,0.636635959148407
"I tell you, son, this thing reallycame along and knocked my wind out.",disappointment,0.3557177782058716
It's got me up nights. That's the truth.,approval,0.7718866467475891
The right thing to do...,approval,0.8342195153236389
...sometimes it's hard to knowwhat that is.,confusion,0.5084888339042664
Do you understand?,curiosity,0.5668898820877075
"I need your help, son.",desire,0.4528173506259918
If I'm going to move on this...,neutral,0.8796240091323853
...there can't bethe least little shred of doubt.,neutral,0.8931997418403625
I have to know...,neutral,0.7574369311332703
...if what you told Dufresnewas the truth.,neutral,0.9199607968330383
"Yes, sir.",approval,0.5350232124328613
Absolutely.,approval,0.6720213890075684
Would you be willing to swearbefore a judge and jury...,neutral,0.5981413125991821
...with your hand on the Good Book...,neutral,0.5997005701065063
...and take an oathbefore Almighty God himself?,neutral,0.7274501323699951
Just give me that chance.,neutral,0.46562856435775757
That's what I thought.,neutral,0.8477465510368347
I'm sure by now you've heard.,approval,0.6267513632774353
Terrible thing.,fear,0.8584964275360107
A man that young...,neutral,0.90285724401474
"...less than a year to go,trying to escape.",neutral,0.9351840019226074
Broke Captain Hadley's heartto shoot him.,neutral,0.946086049079895
"Truly, it did.",approval,0.7484965920448303
We just have to put it behind us.,neutral,0.9502050876617432
Move on.,neutral,0.6824231147766113
I'm done.,neutral,0.4852255880832672
Everything stops.,neutral,0.8980823159217834
Get someone else to run your scams.,neutral,0.8435937762260437
Nothing stops.,neutral,0.9423954486846924
Nothing.,neutral,0.8307477235794067
Or you will do the hardest time there is.,neutral,0.9113163948059082
No more protection from the guards.,neutral,0.37943175435066223
I'll pull you out of that one-bunk Hiltonand cast you down with the sodomites.,neutral,0.9487653970718384
You'll think you've beenfucked by a train.,neutral,0.8836842775344849
And the library?,neutral,0.5524354577064514
Gone.,neutral,0.639233410358429
"Sealed off, brick by brick.",neutral,0.9582988619804382
We'll have us a littlebook barbecue in the yard.,neutral,0.8359161019325256
They'll see the flames for miles.,neutral,0.9648459553718567
We'll dance around it like wild Injuns.,neutral,0.4013531804084778
You understand me? Catching my drift?,neutral,0.41924646496772766
Or am I being obtuse?,confusion,0.8088276386260986
Give him another monthto think about it.,neutral,0.9513832926750183
My wife used to sayI'm a hard man to know.,neutral,0.8445330858230591
Like a closed book.,neutral,0.9585455656051636
Complained about it all the time.,neutral,0.9220222234725952
She was beautiful.,admiration,0.9487981200218201
"God, I loved her.",love,0.9557388424873352
"I didn't know how to show it, that's all.",confusion,0.8773769736289978
"I killed her, Red.",anger,0.6385274529457092
I didn't pull the trigger...,neutral,0.764176070690155
...but I drove her away.,neutral,0.961932361125946
"That's why she died, because of me...",neutral,0.5316994786262512
...the way I am.,neutral,0.9629261493682861
That don't make you a murderer.,neutral,0.5637133717536926
"Bad husband, maybe.",confusion,0.713100790977478
"Feel bad about it if you want,but you didn't pull the trigger.",sadness,0.3763805329799652
"No, I didn't.",disapproval,0.8068313598632812
Somebody else did.,neutral,0.9607952237129211
And I wound up in here.,neutral,0.6027407050132751
"Bad luck, I guess.",disappointment,0.4843328297138214
-Yeah.-It floats around.,neutral,0.9499560594558716
It's got to land on somebody.,neutral,0.9193102121353149
"It was my turn, that's all.",neutral,0.9032753705978394
I was in the path of the tornado.,neutral,0.9394903779029846
I just didn't expect the stormwould last as long as it has.,surprise,0.7594261765480042
Think you'll ever get out of here?,curiosity,0.49579867720603943
Me?,neutral,0.7352091073989868
Yeah.,neutral,0.552920937538147
"One day, when I gota long, white beard...",neutral,0.8901495337486267
"...and two or three marbles rollingaround upstairs, they'll let me out.",neutral,0.9671547412872314
I tell you where I'd go.,neutral,0.9138006567955017
Zihuatanejo.,neutral,0.9658508896827698
Say what?,neutral,0.8278763890266418
Zihuatanejo.,neutral,0.9658508896827698
It's in Mexico.,neutral,0.8889864683151245
A little place on the Pacific Ocean.,neutral,0.9482896327972412
You know what the Mexicans sayabout the Pacific?,neutral,0.6967640519142151
-No.-They say it has no memory.,neutral,0.9428322911262512
That's where I want to livethe rest of my life.,desire,0.7789683938026428
A warm place with no memory.,neutral,0.41417500376701355
Open up a little hotel...,neutral,0.9622618556022644
...right on the beach.,neutral,0.9649390578269958
Buy some worthless old boat...,neutral,0.6149360537528992
...and fix it up new.,neutral,0.9593263864517212
Take my guests out...,neutral,0.9670621156692505
...charter fishing.,neutral,0.9697904586791992
Zihuatanejo.,neutral,0.9658508896827698
"In a place like that, I could usea man that knows how to get things.",desire,0.4032147228717804
"I don't think I could make iton the outside, Andy.",disapproval,0.8597402572631836
I been in here most of my life.,neutral,0.6910607814788818
I'm an institutional man now.,neutral,0.7199047207832336
Just like Brooks was.,neutral,0.7904110550880432
"Well, you underestimate yourself.",disapproval,0.3804970383644104
I don't think so.,disapproval,0.8843821883201599
"In here I'm the guy who can get thingsfor you, sure, but...",neutral,0.778217077255249
...outside all you needis the Yellow Pages.,neutral,0.9542020559310913
"Hell, I wouldn't knowwhere to begin.",confusion,0.42380595207214355
Pacific Ocean?,neutral,0.7657177448272705
Shit.,anger,0.35819581151008606
"Scare me to death, something that big.",fear,0.8905066251754761
Not me.,neutral,0.758959174156189
"I didn't shoot my wife,and I didn't shoot her lover.",neutral,0.5251612067222595
"Whatever mistakes I made,I've paid for them and then some.",neutral,0.2219812572002411
"That hotel, that boat...",neutral,0.9621880054473877
I don't think that's too much to ask.,disapproval,0.8165171146392822
You shouldn't be doing this to yourself.,disapproval,0.6055002808570862
This is just shitty pipe dreams.,annoyance,0.579735279083252
Mexico is way down thereand you're in here...,neutral,0.9686415195465088
...and that's the way it is.,neutral,0.8157699704170227
"Yeah, right. That's the way it is.",approval,0.8415188193321228
It's down there and I'm in here.,neutral,0.9281072020530701
I guess it comes downto a simple choice.,confusion,0.4178115427494049
Get busy living...,neutral,0.9523459672927856
...or get busy dying.,neutral,0.9682742357254028
Andy.,neutral,0.9591872096061707
Red?,neutral,0.8248955607414246
"If you ever get out of here,do me a favor.",caring,0.4405117928981781
"Sure, Andy. Anything.",approval,0.6410630941390991
There's a big hayfield up near Buxton.You know where Buxton is?,neutral,0.6556466221809387
-A lot of hayfields up there.-One in particular.,neutral,0.9696441888809204
It's got a long rock wallwith a big oak tree at the north end.,neutral,0.9023305773735046
It's like somethingout of a Robert Frost poem.,neutral,0.7786887884140015
It's where I asked my wife to marry me.,neutral,0.6415578722953796
We went there for a picnic...,joy,0.5558712482452393
...and made love under that oak...,love,0.8957855701446533
...and I asked and she said yes.,neutral,0.8557685017585754
"Promise me, Red.",neutral,0.7918298840522766
If you ever get out...,neutral,0.9470353722572327
...find that spot.,neutral,0.964257001876831
"At the base of that wall, there's a rockthat has no earthly business in Maine.",neutral,0.7833433747291565
"Piece of black, volcanic glass.",neutral,0.9680711030960083
Something's buried under itI want you to have.,neutral,0.5992398262023926
"What, Andy?",neutral,0.6386491060256958
What's buried under there?,curiosity,0.5712648034095764
You'll have to pry it up...,neutral,0.955813467502594
...to see.,neutral,0.9671354293823242
"No, I'm telling you. The guy is...",neutral,0.7650416493415833
He's talking funny.,amusement,0.8575387001037598
I'm really worried about him.,caring,0.5266298651695251
Let's keep an eye on him.,neutral,0.967278778553009
"That's fine during the day,but at night he's all alone.",neutral,0.6046174168586731
"Oh, Lord.",neutral,0.9023882150650024
What?,neutral,0.5953511595726013
Andy come downto the loading dock today.,neutral,0.9656513929367065
He asked me for a length of rope.,neutral,0.9638910889625549
-Rope?-Six feet long.,neutral,0.9614434838294983
And you gave it to him.,neutral,0.9613997340202332
Sure I did. Why wouldn't I?,approval,0.4966317117214203
Jesus! Heywood.,neutral,0.9622201323509216
How was I supposed to know?,confusion,0.5564155578613281
Remember Brooks Hatlen?,neutral,0.6694387197494507
No. Andy would never do that.,disapproval,0.6969963908195496
Never.,neutral,0.8821130990982056
I don't know.,confusion,0.8582714796066284
Every man has his breaking point.,neutral,0.7833167314529419
Lickety-split. Want to get home.,neutral,0.709701418876648
"Just about finished, sir.",neutral,0.8317980766296387
Three deposits tonight.,neutral,0.9638495445251465
Get my stuff down to the laundry.,neutral,0.9588282108306885
And shine my shoes.,neutral,0.9343884587287903
"-I want them looking like mirrors.-Yes, sir.",neutral,0.6806374788284302
"It's good having you back, Andy.",joy,0.5370790958404541
Place wasn't the same without you.,neutral,0.7465267777442932
Lights out!,neutral,0.953534722328186
I've had some long nightsin the stir.,neutral,0.8353394269943237
Alone in the darkwith nothing but your thoughts...,neutral,0.8908681869506836
...time can draw out like a blade.,neutral,0.9459172487258911
That was the longest night of my life.,joy,0.7377169132232666
Give me a count!,neutral,0.8698796629905701
"Tier 3 south, clear!",neutral,0.6527566909790039
"Man missing on tier 2, cell 245!",neutral,0.9488961100578308
Dufresne!,neutral,0.9643599987030029
Come out. You're holding up the show!,neutral,0.9493507742881775
Don't make me come downor I'll thump your skull for you!,neutral,0.7610228061676025
"Damn it, you're putting me behind!I got a schedule to keep.",annoyance,0.6214140057563782
You'd better be sick or dead in there.I shit you not!,annoyance,0.2873449921607971
You hear me?,neutral,0.8223997950553894
"Oh, my Holy God.",surprise,0.6589625477790833
I want every manon this cellblock questioned.,neutral,0.6226510405540466
-Start with that friend of his.-Who?,neutral,0.9181450009346008
Him.,neutral,0.9640704989433289
Open 237.,neutral,0.9680752158164978
"What do you mean, ""He just wasn't here""?Don't say that to me.",annoyance,0.3370245397090912
"-Don't say that to me again.-But, sir, he wasn't.",neutral,0.5546637177467346
"I can see that, Haig! Think I'm blind?",neutral,0.2453778237104416
Is that what you're saying?,curiosity,0.5361329317092896
"-Am I blind, Haig?-No, sir!",neutral,0.4284360706806183
What about you. You blind?,curiosity,0.7348436117172241
-Tell me what this is.-Last night's count.,neutral,0.6863101124763489
Uh-huh. You see Dufresne's name there?I sure do. Right there.,approval,0.5629458427429199
"""Dufresne.""",neutral,0.9657028913497925
He was in his cell at lights out.,neutral,0.9648387432098389
Stands to reason he'd still be herein the morning.,neutral,0.9331035017967224
I want him found.,neutral,0.598919689655304
"Not tomorrow, not after breakfast. Now!",neutral,0.8370598554611206
"Yes, sir.",approval,0.5350232124328613
Let's go. Move your butts. Move it!,neutral,0.9537180066108704
Stand.,neutral,0.9675633907318115
Well?,neutral,0.6979068517684937
"Well, what?",neutral,0.4890516996383667
"I see you two all the time.You're thick as thieves, you are.",neutral,0.67049241065979
He must have said something.,neutral,0.8909409046173096
"No, sir, warden. Not a word.",neutral,0.38920527696609497
"Lord, it's a miracle!",surprise,0.6397467851638794
Man vanished like a fart in the wind.,neutral,0.505005419254303
Nothing left...,neutral,0.9657634496688843
...but some damn rockson a windowsill.,neutral,0.48440131545066833
And that cupcake on the wall.Let's ask her.,neutral,0.8882428407669067
Maybe she knows.,neutral,0.9507389068603516
"What say there, fuzzy-britches?Feel like talking?",neutral,0.527860701084137
"Oh, guess not.",disapproval,0.7046694755554199
Why should she be any different?,curiosity,0.47669869661331177
This is a conspiracy.,neutral,0.8328284621238708
That's what this is.,neutral,0.8062121272087097
"One big, damn conspiracy!",anger,0.3749906122684479
And everyone's in on it!,neutral,0.9408154487609863
Including her!,neutral,0.9630731344223022
In 1966...,neutral,0.959196925163269
...Andy Dufresne escaped...,neutral,0.9683965444564819
...from Shawshank Prison.,neutral,0.9665237069129944
All they found of himwas a muddy set of prison clothes...,neutral,0.9620361328125
...a bar of soap...,neutral,0.9666481018066406
...and an old rock hammer...,neutral,0.9676644802093506
...damn near worn down to the nub.,neutral,0.838438868522644
I remember thinking it would take a man,neutral,0.7100120186805725
Old Andy did it in less than 20.,neutral,0.7476771473884583
"Oh, Andy loved geology.",love,0.9313924908638
I imagine it appealed tohis meticulous nature.,neutral,0.6625521183013916
An ice age here...,neutral,0.9455453753471375
...million yearsof mountain-building there.,neutral,0.9681295156478882
Geology is the studyof pressure and time.,neutral,0.9463810324668884
"That's all it takes, really.",neutral,0.6581096649169922
Pressure...,neutral,0.9698198437690735
...and time.,neutral,0.9664520025253296
That and a big goddamn poster.,neutral,0.4321037828922272
Like I said...,approval,0.651800274848938
"...in prison, a man will do anythingto keep his mind occupied.",neutral,0.9532614350318909
Seems Andy's favorite hobby was totinghis wall out into the exercise yard...,neutral,0.5412279963493347
...a handful at a time.,neutral,0.9698784947395325
I guess after Tommy was killed...,neutral,0.7314156889915466
...Andy decidedhe'd been here just about long enough.,neutral,0.9352037906646729
Lickety-split. Want to get home.,neutral,0.709701418876648
"I'm just about finished, sir.",neutral,0.800630509853363
Three deposits tonight.,neutral,0.9638495445251465
Andy did like he was told.,neutral,0.6999732255935669
Buffed those shoesto a high mirror-shine.,neutral,0.9565896391868591
The guards simply didn't notice.,neutral,0.8966538906097412
Neither did I.,neutral,0.8687651753425598
"I mean, seriously...",neutral,0.6338066458702087
