Review,Rating
"Honestly, I don't think I could ever say there's a greatest movie of all time but a collection of movies worth considering. This is definitely belongs there. I've seen this movie over 100 times, and it always moves me. It's powerful & beautiful movie about the power of hope, friendship, revenge, and of course redemption. It's timeless and relatable and full of life quotes.",10
Excellent movie 🍿 I suggest to watch it alone this is not the movie that you enjoy with your friends but seeing it alone will make you to connect more to the story . Your brain will analyse the every detail which you might miss with your friends,10
"BEAUTIFUL STORY.Top-notch performances, exceptional cinematography.Simply marvelous.",10
"This film is absolutely everything. Ever word came out was spoken like a true prodigy. This film had drama, emotions, amazing plot and almost everything I want in a movie. During these 2 hours and 22 minutes, i felt like living in a completelydifferent universe. A-grade movie making at its best.",10
"Drama on this movie is deep, this movie not only about escaping from prison but tell about relations cast. Morgan Freeman young is Old haha.",10
"No.1 movie for me,life changing.I naver seen a movie like this it keeps you tidely in every seen",8
"Without the hope and freedom in our life, what should we do? Some people would fail to face to it,but the hero of the film is not a weak man as we image, he is a successor because he save himself.

The Shaw shank Redemption is an old story .The young banker -Andy was undeserved, but was sentenced. In the long and hopeless time, people in the prison, not only to confront the wretched environment and the execrable turkey, but also to be controlled by the institution and to be hurt by the sore feeling. ¡°These walls are kind of funny like that: first you hate them, then you get used to them. Enough time pass, get so you depend on them."" The institution was deathly; did you have enough courage to suspect it? As the miserable old librarian in the film, he lived in prison for most of his life, he adapted the life of prison, and so he can't live without the acquaintance and familiar environment. What he only can do was to make himself evaporated in the world, which did not, belongs to him.

But, for those execrable environments, Andy was a strong man although he looks gentle and weak .He did his work on his own way and kept the freedom in his mind. First, he learn to tough in the wretched environment, and then he became a hard-bitten person. Secondly, he also has the good friendship with his friends. Then they can help each other. Third, he can toady the person who can give him rights to prepare to flee for his life. Fourth, he caught opportunities for his life and believed every dog has his own day. Then did many things to prepare for the plan .19 years passed, with the freedom in his mind; he got his new life outside of the prison at last. The freedom belongs to him.

From the film, I understand the truth: In the walleyed floor of despair, where is God? Everyone is God for oneself. If you give up yourself, no one can help you. But if you save yourself, the hope and freedom will belong to you one day!",10
"In 1947, banker Andy Dufresne (Tim Robbins) is convicted of murdering his wife and her lover, based on circumstantial evidence, and is sentenced to two consecutive life sentences at Shawshank State Penitentiary. Andy quickly befriends contraband smuggler Ellis ""Red"" Redding (Morgan Freeman), an inmate serving a life sentence. Red procures a rock hammer for Andy, allowing him to create small stone chess pieces. Red later gets him a large poster of Rita Hayworth, followed in later years by images of Marilyn Monroe and Raquel Welch. Andy works in the prison laundry, but is regularly assaulted by the ""bull queer"" gang ""the Sisters"" and their leader Bogs (Mark Rolston).

In 1949, Andy overhears the brutal chief guard Byron Hadley (Clancy Brown) complaining about taxes on a forthcoming inheritance and informs him about a financial loophole. After another vicious assault by the Sisters nearly kills Andy, Hadley severely beats Bogs resulting in Bogs being sent to another prison. Andy is not attacked again. Warden Samuel Norton (Bob Gunton) meets with Andy and reassigns him to the prison library to assist elderly inmate Brooks Hatlen (James Whitmore), a pretext for Andy to manage financial duties for the prison. His advice and expertise are soon sought by other guards at Shawshank and from nearby prisons. Andy begins writing weekly letters to the state government for funds to improve the decrepit library.

In 1954, Brooks is freed on parole, but unable to adjust to the outside world after 50 years in prison, he hangs himself. Andy receives a library donation that includes a recording of The Marriage of Figaro. He plays an excerpt over the public address system, resulting in his receiving solitary confinement. After his release, Andy explains that he holds onto hope as something that the prison cannot take from him, but Red dismisses the idea. In 1963, Norton begins exploiting prison labor for public works, profiting by undercutting skilled labor costs and receiving kickbacks. He has Andy launder the money using the alias ""Randall Stephens"".

In 1965, Tommy Williams (Gil Bellows) is incarcerated for burglary. He joins Andy's and Red's circle of friends, and Andy helps him pass his General Educational Development (G.E.D.) examinations. In 1966, after hearing the details of Andy's case, Tommy reveals that an inmate at another prison claimed responsibility for an identical murder, suggesting Andy's innocence. Andy approaches Norton with this information, but the warden refuses to listen. Norton places Andy in solitary confinement and has Hadley murder Tommy, under the guise of an escape attempt. Andy refuses to continue with the scam, but Norton threatens to destroy the library and take away his protection and preferential treatment. After Andy is released from solitary confinement, he tells Red of his dream of living in Zihuatanejo, a Mexican Pacific coastal town. While Red shrugs it off as being unrealistic, Andy instructs him, should he ever be freed, to visit a specific hayfield near Buxton to retrieve a package.

The next day at roll call, upon finding Andy's cell empty, an irate Norton throws one of Andy's rocks at the poster of Raquel Welch hanging on the wall. The rock tears through the poster, revealing a tunnel that Andy had dug with his rock hammer over the previous two decades. The previous night, Andy escaped through the tunnel and the prison's sewage pipe with Norton's ledger, containing details of the money laundering. While guards search for him the following morning, Andy, posing as Randall Stephens, visits several banks to withdraw the laundered money. Finally, he sends the ledger and evidence of the corruption and murders at Shawshank to a local newspaper. The police arrive at Shawshank and take Hadley into custody, while Norton commits suicide to avoid arrest.

After serving 40 years, Red receives parole. He struggles to adapt to life outside prison and fears he never will. Remembering his promise to Andy, he visits Buxton and finds a cache containing money and a letter asking him to come to Zihuatanejo. Red violates his parole and travels to Fort Hancock, Texas to cross the border to Mexico, admitting he finally feels hope. On a beach in Zihuatanejo, he finds Andy, and the two friends are happily reunited.",9
Deserves its title. A must watch and a masterpiece.,10
It is one of those crossover movies that ends up on everyone's favorite list. I own a copy and revisit it a couple times a year.,9
"Everyone who has watched "" Shawshank redemption"" knows that Andy was undeserved to be in prison. If it were you what would you do? Snarl? Complain the unfair society? I will probably get suicide for the innocence. For I am not strong enough and there is not so much power to support me to go on my life with such heavy burden. After sentenced to prison Andy was silent. However there was an underset hidden in Andy's heart while he looked quiet. ¡°Get busy living, or get busy dying¡± reminds me a saying by famous Chinese writer Luxun. That is ¡°break out in silence or perdition in silence.

There is another set of dialogue that is impressive. Red: ¡°Hope is a dangerous thing¡± but Andy said: ¡°Hope is a good thing.¡± His escaping is the strongest evidence. Andy got a hope for which he can be busy. No other than this conviction set him free once more. Andy is a bird with beautiful feather and it is sin to forbid him in prison. Escaping is predetermined. Miracle is coming true by Andy's Rock-hammer.

In the film, dialogue between Andy and Red and Red's monologue described vivid interpersonal activity. And this peaceful talking may stimulate readers' inner billows better than exciting dialogue. Andy's guilt to his wife has been released and got redemption after locking in Shawshank prison for nineteen years.The heaviest burden of a person in one's lifetime is from inside rather than outside. Lots of lines in the film are valuable for us to take our time to taste it. And everyone shall remember that hope is a good thing.",10
"A fantastic movie that rewards the viewer with immense satisfaction after many scenes of suffering and tragedy. A great movie to watch if you enjoy emotional and gripping stories.

Rating: A+",10
I don't know how to describe it but it's just beyond expectations,10
"Watching this movie was a pleasure, the acting was outrageously good. A film without special effects and action every 5 minutes, just men in prison. All I can say is I would have loved this film to have been longer.

The acting from Morgan Freeman is second to none, he proves in this film why he is regarded as one of the greatest actors to grace our screens.

Anyone who hasn't seen this film needs too watch it straight after reading this review as it will change your opinion on a lot of other films.",10
"I saw this film many years ago. From this film I got to know for the first time what is acting and what is an actor. If I had got more than 10 ratings on IMDb, I would have given this film.",6
Recommended/ What a great story. Love it and I always watch it.,10
This American classic addresses issues of the prison system and corruption from powerful positions. The question proposed in this movie tackles the topic of if prisons are designed for rehabilitation or not? This movie has a beautiful progression building to a crescendo leading to the back end of the movie. This film also contains a fantastic side story that will tear at your heart strings. This movie is written to make you wish for freedom just as the characters yearn for. This movie is a must watch classic with great writing and a great cast to carry out the script.,10
I don't have words to explain how best this movie is !!,9
"It's not that good. For me it is average. I mean, there other dramas I'd prefer to see before repeating this movie.",10
Awesome movie! A small preview of what life means behind of prison accusing you for something that never done by you.,10
Nice movie must watch. Nice drama and story of this movie .,9
This movie is great Ita my forever movie .. I will watch it always,10
About the movie! Best movie in history! It was incredible. You should definitely watch.,10
I really like it and i learn a lot from this great movie 🎥,10
"The Shawshank Redemption. I watched this absolute Gem of a movie in 2021 for the first time... And it immediately has to be one of the best and among my favorites of all time... The Characters, the acting, the cinematography everything is soo great... Tim Robbins (as Andy Dufresne) and Morgan Freeman (as Red) deliver absolute masterclass performances and make us fall in love with them and root for their friendship, hope and the life behind the bars against the system... No fancy cinematography, action, graphics yet Frank Darabont was able to put together this masterclass more than 26 years ago... There's nothing about the movie that hasn't already been said... Rightfully maintaining it's place in the top IMDB list... The Shawshank Redemption is a treat to watch again and again and will be for decades to come....",10
Don't have words to explained awesome cool super duper hit hat kat amazing sizzler my gosh I watch 12 times.,9
Awsome super duper Fantastic marwslous amazing story oh my gosh climax blast wow 😲,10
"After watching ""The Shawshank Redemption"" I realize that the comment I saw on the movie were not exaggerating, not a movie with light sabers, nor with mafia phrases, much less killing to kill bill, but if you have two men talking to each teaching us to value life. I've always been looking for the perfect movie for me perfect film is one that touches the soul, this movie, no effects, no fiction, I was succeeded, I found the perfect movie. Showing us a point of view that many perhaps have not known yet, one of the few movies that generates feeling.That's why it makes the best movie made so far ""Keep busy living or get busy dying""",10
"All recomendations for this movie,moive have all it need.I was sceptic when i started to watch but now all i have to say is BRILIANT",10
"I read a review once that said ""If you are not even feeling slightly uplifted by the end of this movie, you are made of stone."" I couldn't have said it better. Some scenes may not sit well with the easily disturbed, but there you are.

Go see it. 9/10.",10
"It's simply the best film I've ever seen. The highest standard of film making. Everything from the acting, to the direction, writing, pace... it's all perfect. There's a fantastic core story accompanied by sub-plots, twists and turns, which keep you captivated throughout the film. It's perfect.",9
"This is an excellent movie for me. It gives me a great fleeing and experience. It is the greatest movie that I have ever seen in my whole life. I always recommend to my friends and family to see and enjoy the movie. I think it is a worthy movie that teach a lot for everybody. First, I went to see the movie at once of those a famous theater over the winter of 1999. I had enjoyed it from my heart and soul. And I had tried to understand the main theme of the movie. It was full of real fact that touched me to my heart. After watching the move I tell about it to my friends and family as an interesting story.",8
"I realize it every time I see this movie... This is the best movie I have ever seen! It's just great! I mean, the story is strong and so are the actors. The music fits perfectly in the movie and it's one of the most clever movies I've seen. After seeing this movie for the first time in '96 I thought WOW! I went to rent it and watched it again. It got my attention that it was based on a novel. So I ordered the novel. It's my favorite book now. I must have read it more then ten times. After that I saw the other stories were filmed too. So I went to rent them too. They are very good too, but The Shawshank Redemption is the best. 5 Years later I'm one of Stephen King's and Tim Robbins' biggest fans in the world. Everybody who hasn't seen it yet: take my advise and watch it. You'll share my opinion: it's the best movie you'll ever see. Now it's finally available on DVD in Holland too, so I can watch it with hopefully lots of extras...",10
"The other day we watched the movie ""Escape from Shawshank"" (1994) with a friend, which I want to tell you about today.

The story is about Andy Dufresne, who was put in Shawshank Prison (one of the strictest prisons), for the murder of his wife and her lover, which he never admitted at trial... It would seem that the plot of the drama is not new, but despite this, the film is really interesting, so we watched it with pleasure, especially since the cast of the film is wonderful.

We liked the movie ""Escape from Shawshank"", so I recommend it to you, too, if of course you haven't watched this movie yet.

Thank you for your attention and see you soon!",10
"I can't tell what it is. You just sit and watch the entire movie. You look, you look, you look. And you worry. The film is a chronicle, a chronicle of the life of a very smart man who ended up in Shawshank prison for life. He experiences everything, different events happen. Here is a drama with tears, and a comedy with smiles and a tense ending. This film combines everything that has been invented before. The film is the ideal that everyone aspires to.

10/10.",10
Shawshank Redemption is one of my all time favorites. This is the kind of film that I find myself watching at least three times a year since it first hit the screens. Tim Robbins and Morgan Freeman are quite dynamic along with the rest of the cast. I was fortunate to film another movie in the same location as the final scene of Shawshank and it was quite a special beach. The movie claims it was in Mexico but the beach was in St. Croix.,10
"I was from China. My families were victims of religious persecutions. When I grew up, I watched how people lose everything for refusing to give up their beliefs. In my college years, I was aimless. Everything I own felt like illusions. Nothing really matters.

I was troubled by insomnia at that time. One night in my senior year, I felt really down and couldn't sleep again. I decided to watch a movie to get through the long night. I opened The Shawshank Redemption.

I remember after the ending, I walked to the window. It was about four or five o'clock in the morning. Everywhere was so quiet. All I can hear was the breaths of other roommates sleeping in the dorm. I stood in the dim light, my mind was blank. It was beyond words to describe my feelings of watching that movie. Before I climbed back to bed, one clear and strong thought formed in my mind: I need to get out of this country.

It was almost ten years ago. Lots of things happened later but I made it to the US. I believed this film encouraged many ones like me, to go for the freedom that seemed to be so unreachable. Thank you for people who writes this story, and who make this film.",9
"A film full of emotions, with a stunning story,skilled actors and Meaningful, A very fascinating story and proper soundtrack with each scene.

You won't get bored when you see this movie But you'll be more eager to see it continue.

You'll be upset for a moment while you see the movie And you'll also have a smile on your lips for a moment and This means life, And life can be cruel to you,And sometimes be kind to you.

There are dialogues that teach human beings the greatest Lessons and This film must be understood, we must understand deeply with our emotions to get the pleasure of seeing it.

And the biggest lesson I've learned is:The bird does not belong to the cage.",10
"Hope is a good thing and maybe the best of things. And no good thing ever dies.

It takes a strong man to save himself, and a great man to save another.

Get busy living, or get busy dying.",10
"One of the best films of all time. A source of inspiration and emotion. A reminder that no matter how dire life is, hope always survives.",10
"One of the best and must watch movie which i ever enjoyed....Shawshank encompasses friendships, hardships, hopes, and dreams. And what is so great about the movie is that it moves you, it gives you hope. Even though the circumstances between the characters and the viewers are quite different, you don't feel that far removed from what the characters are going through.

It is a simple film, yet it has an everlasting message. Frank Darabont didn't need to put any kind of outlandish special effects to get us to love this film, the narration and the acting does that for him. Why this movie didn't win all seven Oscars is beyond me, but don't let that sway you to not see this film, let its ranking on the IMDb's top 250 list sway you, let your friends recommendation about the movie sway you.

Set aside a little over two hours tonight and rent this movie. You will finally understand what everyone is talking about and you will understand why this is my all time favorite movie.",10
The film's Best film in the history. This film have sad story without spoilers in my opinion you should seen thes film. Because have perfect story The Best aktars and have many Best things of course you like this film.,9
"Well it's not really a review but I just wanted to say a few things I guess. First of all i was going to log ""Her"" as my first movie but I forgot to, and now I just finished the Shawshank Redemption only a few minutes ago and decided it was more fitting to put it as my first review because it's #1 in the imbd top 250. I'm not really sure if I'll be using this app much in the future since I've been using letteboxd for a few months now and I think it's really great, it has a nice simple interface for beggingers and longtime users alike. But Yms (Your Movie Sucks YouTube channel) prefers to use imbd so I thought I'd give it a shot and see if I'll like it enough to continue using it alongside letterboxd. That's pretty much everything I have to say.

(Most of my movie logs on letterboxd aren't really reviews but just some joke relating to the movie and stuff like that so maybe I'll use imbd as a place to write about films I'm passionate about and have a lot to say on. Sorry if I'm rambling a lot and if this text has some spelling or grammar mistakes I don't want to proofread lol).",10
"Having seen such a movie again and again, you subconsciencly begin to look for flaws or errors that will somehow lift it off its pedestal, just so you can put your already tiresome mind at ease and not give it another thought. But with this movie, im still looking, so i'm beginning to got used to the fact that this movie will, and more than likely, always be jumping to the top of my mind whenever i try and define 'what a movie CAN be'.

It's already a classic....",10
"I think that is a best movie of cinema history.

This kind of movies are really rare and i never found such a movie anymore.

After this i suggest you all watch godfather series.",10
Morgan Freeman gave a nice performance however Tim Robbins possessed no emotion whatsoever and I cared little if even at all for any of the characters. Not particularly well written with a warm message that is delivered over an overly long period of time.,10
"Hollywood should takes notes from this movie. The writing was very good/screenplay based on two short stories. Directing and acting was flawless. Every character was real, alive and believable. 10 out of 10. It's the perfect movie.",10
"Shawshank Redemption has been elevated in popular opinion to the status of masterpiece because of one irrefutable virtue. It is accessible. Regrettably, as is true in so many cases, popular opinion is an inaccurate gauge of this picture's actual quality. The reason this film has attained its current level of acclaim is that it is impossible to misinterpret its theme or message, impossible to be offended by it, impossible to be confused by. However, as this review should show, it is entirely possible to be unimpressed by ""Shawshank.""

The story of Shawshank Redemption is something I might expect if I was being pitched a script by middle schoolers. The complex coincidental frameup, the daring escape, the clear cut definitions of good and evil. the timeless friendship finally and uneventfully consummated on a beautiful shoreline. Each step more unsurprising than the last, each beat more clichéd that the last. Every time the filmmakers feel like building tension or revealing something about the characters, they take the most obvious road. This might be excusable if the road didn't also lead to the most obvious destinations.

People also praise the acting in the film. While it isn't at all bad, it's hard to be impressed when the actors are playing such simplistic roles. Stereotypes when acted well are still boring.

I sincerely hope that over time, when the film has settled into history and once people are more able to set this pandering film along side its heavily plundered predecessors, it will become clear that it offers nothing new, and that what it does offer it doesn't even offer all that well.",10
"This film is without a doubt, one of the all time classics. It has everything - drama, comedy, suspense. Watching this film leaves you with a good feeling - it makes you realise that true friendship is hard to find but something to really cherish. The story of Andy & Red (The 2 main characters), and how they go about living in the prison is moving, gritty and very realistic. I recommend this film to everyone, young and old, it will appeal to everyone. Its a brilliant film capped by a brilliant ending. 10/10",10
"A friend of mine who unbelievably loves movies, share an information about this movie by the time i won a local short film award in Indonesia. He simply said that this is a must-see movie for a director or DP. So i tried hard to search for this film and finally found it. Before seeing the movie, i read the credit title that impressed me instantly. I thought ""this is not gonna be bad at all"". From the very first scene to the last of it, I can only comment that this film really inspires me to write, produce and direct a neat story telling concept with a surprising ending. No wonder it gets the highest rated film here because the moment i reached the ending, i can only WOW it. Genius!",9
"This film of the nineties was issued in 1994 And be the owner of a prominent layer serious and intelligent character then Zjk with criminals and murderers in prisons Shawshank Redemption environment for the murder and killed ?!

This type of movies or stories possible we followed many of them in these years, but strongly this output? I can not imagine.

Actor Morgan Freeman and Tim Robbins have played their role very excellent, I have not seen for Tim, but this film indeed.

In fact movies jailbreak Tsthoeni strangely

Nothing like The Shawshank Redemption",9
"I first saw this film some years ago and it left a deep impression on my mind. Recently I made a list of films that I had seen before that I would like to see again. Top of my list was The Shawshank Redemption. All I could remember of the film was that it was about 2 men in Prison BUT that it had made a deep impression on me and I wanted to see it again. I got to see it again and I was not disappointed. It was on local TV and even all the ads couldn't spoil it. I was entranced by the two chief characters who were superb and also by the secondary characters. As the final credits rolled I felt as though I could watch it again and pick up on things that I had missed. I've never felt like that before about any film. I haven't checked as to whether this movie received any Oscars but it certainly should have for the characters, for the story, for best film and so on. I highly recommend this movie. Definitely 10/10. I'm off to find it on DVD.",10
"I will not rehash the plot outline as many other reviewers have done a fine job of presenting it. Note, however, that this is not an action/adventure film. It is not fast-paced. It is grueling and harsh in part. But it evolves into a moving story of the triumph of indomitable human spirit over crushing adversity.

""The Shawshank Redemption"" packs an intense and unforgettable emotional wallop. Thanks to a perfect blend of cinematography, acting, soundtrack, and plot development, the film takes the viewer on an unforgettable emotional roller coaster ride. It masterfully elicits powerful emotions running the gamut from the lowest lows to the highest highs.

I read a great number of other IMDb members' excellent comments on this film. I think it is safe to say that those of us who rate ""Shawshank"" among our favorite movies share one view in common --we truly FELT the impact of this film.

Some who disliked the film have argued that certain aspects of the plot are unrealistic. I must note that I thoroughly enjoyed the plot itself. Nonetheless, is every element of the story realistic? It really doesn't matter.

This is not a purely plot-driven vehicle. This is far more than a ""life in prison"" film. The prison serves as the framework in an ongoing struggle between hope and hopelessness under the most adverse circumstances. The beauty of ""Shawshank"" is the way it excels in evoking a great range of human emotions while presenting a fulfilling and moving tale of resilient human spirit.

Whether viewed as ""true to life"" or a parable, ""Shawshank"" succeeds in making us really care about the main characters. It is unsurpassed in making the viewer feel the full emotional impact of events as they unfold. It excels in making us feel fine gradations of despair and hope, cruelty and kindness, hatred and friendship, sadness and joy.

Along with the excellence of the film as a whole, I consider a certain scene among the most intense, fulfilling and memorable moments I have experienced in cinema. (I won't discuss it for the benefit of those who have not yet seen the film.)

""The Shawshank Redemption"" is a true masterpiece of film making. It is unsurpassed in evoking a full range of intense human emotions as it proceeds to an unforgettable conclusion. It fully deserves its place as one of the all-time greats in film history.",10
"This was a movie I wanted to see for some time, and when I finally got to see it it didn't disappoint me. On the contrary, it was the best movie I've ever seen.

Very good story. This is a movie I'll watch a lot more... the best ever!",10
"The Shawshank Redemption is my favorite movie of all time. Tim Robbins and Morgan Freeman are handing out the best performances of there life in this film. Its about how a banker named Andy Dufrense (Tim Robbins) goes through prison. And along the way becomes best friends with Red(Freeman). This story is all about hope and friendship. This films has several very moving scenes. From the rooftop scene to the ending (the best ending ever). And the movie kinda has 4 endings. (4 best endings ever). Should have taken home best picture, original score, screenplay (Frank Darabont), and cinamitography oscars. But was over looked by forrest gump (which is good, but not better then shawshank) and pulp fiction (still yet to see). ""Hope is a good thing, maybe the best of things, and no good thing ever dies""... thats damn right.

10/10 A+",10
"One of the greatest movies of all time! The back bone of the film is the relationship between the two characters played by Tim Robbins and Morgan Freeman(both, great acting) .I like the way their friendship is depicted.How it evolves and stuff.Couldn't be more similar to life!Anyway it is a kickass movie!No-one should regret the time they spent on this!",7
"Beautiful, fantastic , mind-blowing, heartwarming,plot-twist",8
"Simply stated, this may be the best movie of all time. The story is infinitely engaging, the acting is impeccable, the cinematography is marvelous, and the score is wonderful. It is probably the most well rounded film you can hope to watch.

I saw it first in 1995 on video and was amazed that it did not win a single Academy award. It certainly should have. Do yourself a favor. If you really want to see a true work of cinematic art, see this movie.

FOR THE NAY SAYERS: They say that if you are young and NOT liberal you don't have a heart, and that if you are old and NOT conservative, you don't have a brain. Well, no matter what age you are, if you do NOT enjoy this movie you don't have a heart or a brain!",9
The plot and the actors amazed me. The ninetees clearly were the best era of movies and this one is a great example.,8
"This film in my opinion is one of the best ever made. When I went to the video store one time in 1999, I was in the mood for a drama. It was a toss-up between Shawshank and some other movie. I chose Shawshank. The plot outline on the back of the movie box was very intriguing. It is most definetly the best movie I have ever picked out at a video store. I liked the movie so much that I went and bought it the next day. Few movies have as much talent and drive as this one. Two of the best actors in my opinion, Morgan Freeman and Tim Robbins. What an excellent acting duo. It's a shame that this movie lost Best Picture to 'Forest Gump'. Gump was good, but this one was much better. I gave it a 10. What a great movie!",10
"For me this film is about as close to perfection as I can imagine. Somehow a first time director's adaptation of a fairly average and forgotten novella by a horror writer has turned out to be one of the most beloved movies ever made. Watching this film is truly a magical and life affirming experience, which profoundly affected me after seeing it for the first time. Andy's journey as he crawls through ""a river of s*** and comes out clean on the other side"" as red puts it, has become an inspiration to millions of people. The film's central message, that hope can lead us by the hand through the darkest times in our lives, and give us the courage to go on, is surely one of the most eloquent and beautiful sentiments ever delivered through the media of cinema. This film has become a modern phenomenon, a cultural benchmark, and has proved the incredible power that movies still posses.",9
"If there is a movie which defines ""masterpiece"" this will be it. It has been a long time I saw a movie which really surprised me. You will never know what is about to come. And when it ends, you find the glimmering shine of hope. If this movie released any year other the year of the Forrest Gump I am sure it would have swept the Academy Awards.

I usually don't like watching a decade old movie, but since this movie, i have already gone through a dozen on the top 250 list. Morgan Freeman is great as usual. So is Tim Robbins and James Whitmore. The whole cast brings alive the spirit of the movie. And my suggestion to all who haven't seen it already would be- add this to the top of your to-do-list.

Fan of such Hope-giving and Inspiring films: Shashank",10
"I can't help but watch and love the Shawshank Redemption EVERY time it appears whilst channel hopping, how the hell was this not a box office success? Just goes to show, box office isn't everything. This is movie perfection.",10
"This film is a film which is moving, dramatic and emotional. It has characters being introduced all throughout the film and makes the film never ending, like Andy's sentence. Freeman and Robbins are both talented actors and bring to the film their own qualities, you never get tired of seeing them. I first saw 'The Green Mile' before i saw this and thought that Frank Darabont made the most moving film ever, but i was wrong. 'The Shawshank Redemption' has scenes of laughter, sad and shear disgust, this is what makes it so powerful. This film is number one in my DVD collection and never get tired of watching it. I honestly recommend it to anyone who likes a late night movie full of emotion.",10
"It is a movie that enthralls my mind and soul, as every time i thought about each & every moment of this wonderful movie.

I say this movie is a journey, not because its a long movie, but it explains a definition of an act of HOPE. Yes, hope is the sweetest weapon of your arsenal that wins you unconquered battles of your life. Of course, it inspires you to danger the risks in achieving something, but yet you go for it.

A fascinating story with an unbelievable & realistic twist that betters the moral & belief in yourself. Mind boggling performances from the actors and a remarkable direction that did 100% justice to story.

A TRUE CLASSIC............",10
"An inspiring and simple drama that will move you with shocking moments and by the end, awe-inspiring sentiment.

Our man gets sent to prison, though we're never quite sure if he done it or not. He meets Morgan Freeman and begins an unforgettable friendship, goes through trying experiences, and learns many things.

In the end, we have an amazing film that will leave you with a sense of awe and inspiration, helping you with the trials of your own life.

IMO, it's not the greatest film ever, definitely not deserving the top spot here on IMDb, but it's still a wonderful film and I recommend it highly.

And though it didn't win the Oscar for Best Picture-that went to Forest Gump, and it was also up against Quiz Show, it is still a film that will always be remembered and cherished.

Very, very good.",10
"This movie was faithful to the excellent Stephen King novella it came from:""Rita Hayward and the Shawshank Redemption"". In spite of injustice, corruption, and brutality, prisoners were able to rise above this and form true friendships. They were able to put real love into action toward each other. When the protagonist, played brilliantly by Tim Robbins, locks himself in the warden's office and plays an exquisite aria from a Mozart opera, the whole prison stops and listens. All are moved by such beauty, beauty they haven't experienced in a long time, if ever. It is my favorite scene from any movie I have ever seen.",9
"As someone who loves his films and has seen many of them. This film is one of the tops. I thought upon receiving this film it would be some boring, over strewn prison film. My god crucify me for i have blasphemed.

The cast are perfect, everyone captured their role perfectly. Especially Morgan Freeman and Tim Robbins. Even the minor roles were professionally done.

The story was phenomenal. The way it twists and turns and throws you around with it is something I didn't expect. If something minor happened at one point in the story. You sure as hell better expect it to be brought up later in the film in a way that makes your jaw drop.

This was one of the few films were towards the end, I kept closing my eyes where i thought it would cut to credits. I swear this film could have gone on for another two hours with no affect to the audience because of its depth. It absorbs you like a sponge.

Unless you're blind watch this film. And if you are blind, I'm sorry to hear that.",10
"The Shawshank Redemption {1994)

Tag Line: Fear Can Hold You Prisoner, Hope Can Set You Free

Director : Frank Darabont. Cast : Tim Robbins, Morgan Freeman.

This movie is considered to be one of the best movies ever made. Unfortunately, this movie was released in 1994, a year dominated by

1. Forrest Gump

""A 6 Oscar Winner Romantic-Drama directed by 'Robert Jemeckis' starring one of the finest actors ever,'Tom Hanks' who undoubtedly deserved the Oscar. This film still stands in the list of top 50 Highest Grossing Movies with over $650million worldwide gross....

* This is my all time favorite, i must say, being a big fan of Tom Hanks :D "" -----------

2. Pulp Fiction

""An Independent Crime-Drama directed by one of the best Screenplay/Script Writer, Quentin Tarantino who got Oscar in the Best Original Screenplay category.

* I still cant see much innovative screenplay than this flick."" -----------

3. The Lion King

""An Animated feature film by Disney Pictures, a major financial success with gross revenue of over $750million and stands as the Highest Grossing 2D animation film of all-time."" -----------

Due to the heavy financial success of the above three flicks, our topic, The Shawshank Redemption[1994] was unnoticed on its release and became a huge financial disaster. But gained good 'Reviews'(for which a lot of viewers don't care for}. The film gained 7 Oscar/Academy Nominations, but hasn't one any.

* This movie is Undoubtedly 'The Greatest Movie' to have not won an Oscar.

* I cant say that, this is my most favorite, but definitely is one of my Top Favorites.

* I think that this movie deserved 2 Oscars, one for The Best Picture of 1994 and another for Best Director.

PS : If you cant understand this note or you think that this is just some sh*t, just try and watch the movie once. Then, you'll definitely agree with me. :)",10
